account_id,customer_id,account_type,opening_date,balance,status,interest_rate,currency,branch_code
ACC142120,CUS96836,Current,2023-01-22,174285.78,Active,7.88,ZAR,270341
ACC674961,CUS96836,Credit Card,2020-11-12,662833.06,Closed,5.03,ZAR,254910
ACC572392,CUS96836,Current,2023-05-19,93322.6,Active,3.69,ZAR,271426
ACC412053,CUS12264,Home Loan,2022-05-07,597527.88,Active,10.98,ZAR,224604
ACC509129,CUS12264,Home Loan,2023-12-07,219558.14,Dormant,5.49,ZAR,270540
ACC526515,CUS12264,Investment,2022-07-02,665331.93,Active,4.69,ZAR,265678
ACC870616,CUS93037,Home Loan,2020-01-16,53111.48,Active,11.0,ZAR,252706
ACC438717,CUS93037,Credit Card,2020-11-05,207486.98,Active,11.01,ZAR,285372
ACC742024,CUS93037,Investment,2021-07-09,428320.43,Closed,8.82,ZAR,232262
ACC148235,CUS93037,Investment,2023-09-16,17322.45,Active,3.53,ZAR,294157
ACC936026,CUS31095,Credit Card,2022-05-14,270328.21,Dormant,10.91,ZAR,203083
ACC670258,CUS31095,Home Loan,2023-05-07,686775.94,Active,11.7,ZAR,274655
ACC609458,CUS12820,Current,2023-08-30,992791.92,Active,5.9,ZAR,237831
ACC606213,CUS95712,Credit Card,2022-12-18,159103.11,Active,3.68,ZAR,256217
ACC844331,CUS61976,Credit Card,2021-02-02,498548.37,Active,7.34,ZAR,244269
ACC744242,CUS87212,Credit Card,2020-03-15,620076.79,Active,9.5,ZAR,214228
ACC413160,CUS87212,Savings,2020-06-13,351896.02,Dormant,4.3,ZAR,296123
ACC994528,CUS90176,Credit Card,2021-01-31,995306.62,Active,9.53,ZAR,245234
ACC442597,CUS90176,Credit Card,2022-08-06,21960.96,Active,9.61,ZAR,225041
ACC843561,CUS90176,Home Loan,2020-07-20,643194.43,Closed,4.11,ZAR,238398
ACC519251,CUS82643,Home Loan,2021-10-12,228833.65,Active,11.49,ZAR,285794
ACC184667,CUS82643,Investment,2022-08-06,68980.84,Closed,4.17,ZAR,254928
ACC105216,CUS82643,Credit Card,2022-10-26,980104.94,Active,7.6,ZAR,213902
ACC624321,CUS61766,Savings,2022-07-05,223089.0,Closed,11.1,ZAR,289665
ACC438297,CUS61766,Current,2024-05-20,59742.07,Active,8.43,ZAR,236477
ACC211345,CUS57184,Investment,2024-05-28,667703.25,Dormant,11.73,ZAR,285706
ACC996703,CUS57184,Investment,2021-12-26,849221.13,Active,7.85,ZAR,278799
ACC154992,CUS53819,Investment,2023-01-22,957709.85,Closed,8.84,ZAR,217677
ACC759755,CUS53819,Savings,2022-12-20,207208.14,Active,7.12,ZAR,243303
ACC901017,CUS53819,Savings,2022-03-16,367412.05,Active,4.36,ZAR,246663
ACC883791,CUS53819,Home Loan,2020-05-04,129586.47,Active,7.96,ZAR,288606
ACC433831,CUS71298,Investment,2022-08-24,519887.69,Closed,8.13,ZAR,220595
ACC941707,CUS71298,Investment,2020-05-03,830117.9,Active,6.6,ZAR,252107
ACC125234,CUS71298,Current,2024-05-24,87690.05,Active,9.04,ZAR,280485
ACC304083,CUS96233,Home Loan,2023-01-27,994400.71,Active,4.38,ZAR,229894
ACC461850,CUS96233,Credit Card,2020-02-25,371383.53,Active,8.89,ZAR,234068
ACC961542,CUS96233,Investment,2023-11-27,98165.76,Active,9.74,ZAR,213870
ACC482609,CUS96233,Current,2024-09-27,309659.89,Dormant,5.69,ZAR,254195
ACC487729,CUS22650,Current,2020-05-30,885000.43,Closed,6.24,ZAR,276819
ACC885426,CUS22650,Credit Card,2021-01-28,953496.0,Active,10.85,ZAR,287918
ACC130487,CUS31739,Current,2024-02-06,789521.11,Closed,4.87,ZAR,231526
ACC348412,CUS59568,Savings,2022-03-08,812255.62,Active,8.31,ZAR,213201
ACC234407,CUS59568,Investment,2023-10-12,968170.13,Closed,7.72,ZAR,278916
ACC356480,CUS59568,Investment,2021-05-12,426273.33,Dormant,7.33,ZAR,229092
ACC914079,CUS59568,Current,2021-10-23,586817.33,Active,4.79,ZAR,224488
ACC241681,CUS28670,Home Loan,2022-12-04,497509.41,Active,6.17,ZAR,263022
ACC161812,CUS28670,Current,2020-04-06,222732.74,Dormant,4.74,ZAR,209141
ACC148068,CUS28670,Investment,2022-08-18,972971.91,Closed,10.8,ZAR,226331
ACC523947,CUS28670,Investment,2020-09-09,212395.14,Closed,7.35,ZAR,284174
ACC933319,CUS28448,Savings,2020-12-26,828965.09,Dormant,10.8,ZAR,206906
ACC611603,CUS28448,Home Loan,2024-07-11,812120.32,Active,9.63,ZAR,244468
ACC310260,CUS88239,Current,2024-09-25,445243.29,Active,3.78,ZAR,298052
ACC425369,CUS88239,Savings,2022-01-25,982500.98,Active,11.56,ZAR,215343
ACC615730,CUS88239,Credit Card,2024-01-27,115362.81,Closed,4.28,ZAR,232708
ACC451112,CUS88239,Home Loan,2024-01-11,720308.91,Active,11.11,ZAR,217347
ACC933577,CUS97658,Home Loan,2023-03-17,998613.4,Dormant,10.26,ZAR,258109
ACC917257,CUS97658,Current,2022-08-19,820641.85,Closed,11.77,ZAR,202734
ACC766326,CUS57294,Current,2024-07-09,520088.98,Active,9.61,ZAR,259367
ACC770546,CUS53087,Investment,2024-07-13,769300.4,Active,6.94,ZAR,220461
ACC233301,CUS53087,Investment,2022-11-09,649710.13,Dormant,7.57,ZAR,283547
ACC289125,CUS53087,Current,2021-10-28,652976.02,Dormant,5.92,ZAR,243203
ACC942151,CUS53087,Savings,2022-07-07,711673.04,Active,3.79,ZAR,211573
ACC379340,CUS83983,Current,2020-10-25,381071.34,Active,7.14,ZAR,212000
ACC768587,CUS83983,Investment,2020-10-30,381626.86,Closed,5.99,ZAR,214238
ACC485114,CUS83983,Investment,2022-03-28,250702.78,Dormant,7.73,ZAR,218860
ACC473227,CUS33966,Current,2023-05-21,863484.31,Dormant,7.01,ZAR,290153
ACC661423,CUS88545,Savings,2022-10-17,31456.05,Active,9.03,ZAR,261951
ACC301631,CUS88545,Investment,2022-06-11,319449.22,Active,8.16,ZAR,258288
ACC801167,CUS59171,Current,2020-12-20,938006.89,Dormant,9.56,ZAR,273250
ACC657416,CUS59171,Current,2022-05-01,581085.15,Active,3.56,ZAR,245487
ACC984365,CUS67265,Credit Card,2022-05-05,373410.17,Active,11.23,ZAR,206499
ACC905479,CUS67265,Savings,2023-03-16,39490.76,Active,4.9,ZAR,212675
ACC995131,CUS67265,Savings,2020-07-14,54068.04,Active,8.7,ZAR,280301
ACC267032,CUS88969,Credit Card,2021-03-10,811942.37,Closed,7.44,ZAR,285733
ACC746936,CUS88969,Savings,2022-12-12,894171.84,Closed,6.91,ZAR,296454
ACC484064,CUS37971,Credit Card,2021-06-20,122278.95,Dormant,4.22,ZAR,221280
ACC754749,CUS37971,Savings,2021-07-14,969675.17,Active,10.56,ZAR,204358
ACC670207,CUS37971,Credit Card,2020-04-15,27585.85,Active,11.48,ZAR,296276
ACC576572,CUS37971,Home Loan,2021-12-08,334938.95,Active,5.21,ZAR,268499
ACC385600,CUS38976,Current,2021-09-01,990841.1,Active,8.82,ZAR,234009
ACC363727,CUS38976,Savings,2023-07-12,874037.44,Active,3.78,ZAR,230184
ACC334536,CUS91414,Credit Card,2020-02-17,761702.06,Active,6.48,ZAR,207119
ACC738390,CUS31692,Home Loan,2024-03-02,234361.16,Active,6.51,ZAR,237479
ACC574990,CUS31692,Savings,2021-06-06,99456.55,Active,8.01,ZAR,248195
ACC157432,CUS31692,Home Loan,2024-11-20,250565.36,Active,4.41,ZAR,262781
ACC694744,CUS31692,Investment,2020-03-07,682358.84,Dormant,7.09,ZAR,203803
ACC837052,CUS10717,Investment,2022-07-16,711165.46,Active,8.78,ZAR,202689
ACC348730,CUS58967,Credit Card,2023-09-02,476772.96,Active,6.15,ZAR,287687
ACC369434,CUS58967,Investment,2021-03-19,633657.19,Active,9.24,ZAR,226854
ACC278479,CUS97457,Savings,2021-08-02,264273.79,Active,9.37,ZAR,238094
ACC304171,CUS99950,Savings,2021-08-12,890391.17,Closed,11.07,ZAR,225271
ACC702948,CUS99950,Savings,2023-04-06,887832.38,Closed,11.13,ZAR,209100
ACC665563,CUS90831,Credit Card,2024-02-02,45917.97,Active,6.49,ZAR,248141
ACC689362,CUS90831,Credit Card,2022-05-01,178328.17,Active,9.7,ZAR,290274
ACC326647,CUS12674,Savings,2024-09-12,945838.23,Active,8.29,ZAR,217363
ACC737027,CUS12674,Home Loan,2022-11-05,217159.14,Active,4.78,ZAR,258742
ACC434592,CUS97525,Savings,2024-08-31,915741.74,Closed,7.83,ZAR,251490
ACC733385,CUS97525,Home Loan,2023-05-04,767507.52,Active,4.1,ZAR,276609
ACC263189,CUS97525,Credit Card,2023-11-24,77095.96,Closed,10.75,ZAR,216921
ACC561099,CUS98520,Investment,2021-03-09,233312.11,Active,7.13,ZAR,219875
ACC996164,CUS78270,Credit Card,2021-11-01,940106.7,Closed,9.84,ZAR,240036
ACC486142,CUS30521,Home Loan,2024-07-11,344607.19,Closed,10.28,ZAR,210173
ACC991776,CUS72851,Investment,2021-10-05,525163.08,Active,3.54,ZAR,264557
ACC721213,CUS56438,Home Loan,2023-10-16,984753.44,Dormant,4.59,ZAR,271956
ACC958216,CUS56027,Home Loan,2023-07-18,175909.5,Active,10.55,ZAR,298422
ACC322444,CUS99709,Investment,2023-06-03,350933.07,Active,6.59,ZAR,254434
ACC262195,CUS40317,Savings,2023-04-25,727593.71,Active,7.3,ZAR,273410
ACC954030,CUS40317,Current,2020-07-19,970319.85,Dormant,4.62,ZAR,262008
ACC625850,CUS40317,Current,2021-04-10,942791.15,Dormant,9.78,ZAR,210615
ACC358993,CUS90133,Credit Card,2024-10-09,561672.97,Dormant,4.05,ZAR,255548
ACC460812,CUS17983,Investment,2023-12-06,965875.29,Active,8.66,ZAR,259244
ACC355872,CUS58145,Credit Card,2023-05-20,785580.89,Closed,3.69,ZAR,234341
ACC279498,CUS86608,Credit Card,2022-02-02,262415.34,Dormant,7.28,ZAR,246224
ACC864085,CUS86608,Investment,2023-09-10,347545.65,Closed,10.3,ZAR,296715
ACC739258,CUS66048,Investment,2022-11-17,561821.0,Active,8.36,ZAR,210888
ACC339874,CUS66048,Investment,2021-10-06,391798.45,Dormant,8.29,ZAR,230876
ACC715005,CUS71653,Credit Card,2024-10-09,743127.21,Closed,7.99,ZAR,257922
ACC948165,CUS64890,Current,2020-07-07,926652.11,Closed,8.77,ZAR,284917
ACC238787,CUS37373,Investment,2023-07-31,823261.03,Active,4.36,ZAR,263042
ACC272682,CUS37373,Credit Card,2022-11-27,97362.01,Closed,5.2,ZAR,206106
ACC905217,CUS75277,Savings,2024-08-31,670341.98,Dormant,4.7,ZAR,291532
ACC847902,CUS75277,Current,2020-04-06,382613.33,Closed,8.08,ZAR,293873
ACC244335,CUS75277,Home Loan,2023-07-27,407883.85,Active,8.3,ZAR,223194
ACC142471,CUS12432,Home Loan,2023-08-24,308805.52,Active,10.82,ZAR,225933
ACC232443,CUS12432,Home Loan,2023-07-02,895100.0,Active,7.04,ZAR,299614
ACC284886,CUS12432,Current,2023-01-20,642262.78,Active,6.35,ZAR,264312
ACC573865,CUS12432,Investment,2021-06-12,716211.62,Active,10.77,ZAR,217242
ACC962516,CUS62536,Credit Card,2024-05-01,922831.97,Active,9.65,ZAR,260580
ACC186973,CUS62536,Savings,2021-10-07,951844.54,Active,5.38,ZAR,297809
ACC529626,CUS51280,Investment,2022-05-15,539383.23,Active,8.53,ZAR,240293
ACC899505,CUS15326,Savings,2020-11-15,806801.33,Dormant,11.9,ZAR,298434
ACC303364,CUS15326,Savings,2024-01-30,267085.41,Closed,9.33,ZAR,216094
ACC705823,CUS15193,Home Loan,2021-04-23,728826.89,Closed,10.56,ZAR,273891
ACC168841,CUS15193,Investment,2021-06-25,210774.28,Active,7.72,ZAR,296006
ACC231521,CUS15193,Current,2024-07-15,651203.32,Active,11.05,ZAR,232210
ACC611898,CUS94933,Credit Card,2024-04-29,369902.63,Active,4.9,ZAR,287061
ACC333695,CUS94933,Home Loan,2024-02-20,722218.98,Closed,4.51,ZAR,205578
ACC928885,CUS35608,Home Loan,2022-06-18,194252.63,Active,6.19,ZAR,219836
ACC715098,CUS36163,Current,2020-10-05,826281.8,Active,4.42,ZAR,268738
ACC654012,CUS36163,Credit Card,2022-12-26,479818.05,Active,11.11,ZAR,293026
ACC996904,CUS36163,Investment,2023-04-09,287186.26,Dormant,9.35,ZAR,258847
ACC725247,CUS53479,Investment,2021-02-13,348772.43,Closed,8.94,ZAR,234550
ACC715161,CUS53479,Savings,2023-08-28,416404.89,Closed,5.28,ZAR,249586
ACC186018,CUS53479,Savings,2023-04-10,640522.39,Closed,8.92,ZAR,277772
ACC667554,CUS53479,Savings,2021-04-13,323527.01,Closed,8.06,ZAR,215741
ACC989557,CUS69822,Credit Card,2020-11-07,113786.96,Active,10.34,ZAR,249522
ACC630365,CUS69822,Savings,2023-05-26,311820.76,Closed,11.63,ZAR,286635
ACC414249,CUS75541,Credit Card,2022-09-17,712757.19,Active,6.84,ZAR,247266
ACC786813,CUS75541,Current,2022-03-07,624275.47,Active,11.65,ZAR,274761
ACC455117,CUS75541,Investment,2021-11-13,282886.66,Dormant,9.27,ZAR,273775
ACC518503,CUS75541,Investment,2021-01-19,415213.88,Active,7.91,ZAR,293422
ACC559546,CUS61085,Current,2020-07-01,706976.63,Active,3.79,ZAR,257875
ACC937926,CUS63632,Credit Card,2023-12-25,868032.58,Dormant,11.9,ZAR,260315
ACC885473,CUS12931,Credit Card,2023-05-31,745647.44,Dormant,11.37,ZAR,258615
ACC324473,CUS66832,Investment,2020-02-15,45941.86,Active,4.37,ZAR,255807
ACC142051,CUS66832,Savings,2020-07-18,889215.54,Closed,5.38,ZAR,216421
ACC989981,CUS66832,Investment,2024-04-27,137714.92,Closed,4.4,ZAR,256140
ACC449535,CUS33484,Home Loan,2022-04-15,858560.94,Closed,11.52,ZAR,287984
ACC887286,CUS18956,Savings,2022-12-30,858474.7,Active,5.54,ZAR,202368
ACC921908,CUS18956,Current,2020-07-18,470556.14,Active,4.36,ZAR,230759
ACC664067,CUS18956,Home Loan,2020-02-19,978471.94,Closed,10.01,ZAR,288756
ACC962002,CUS92087,Investment,2022-01-28,982923.43,Active,10.86,ZAR,246432
ACC906550,CUS92087,Credit Card,2021-08-12,920252.96,Active,8.65,ZAR,287451
ACC964879,CUS92087,Current,2021-09-07,129773.98,Closed,11.24,ZAR,218951
ACC596337,CUS62618,Savings,2022-11-18,4201.15,Active,3.96,ZAR,245734
ACC336409,CUS62618,Savings,2020-08-26,148470.28,Active,8.85,ZAR,200068
ACC424996,CUS67365,Credit Card,2022-12-02,561979.87,Active,7.42,ZAR,220197
ACC866934,CUS67365,Home Loan,2020-01-10,863390.92,Closed,10.04,ZAR,217260
ACC167100,CUS26996,Current,2020-11-19,776525.79,Active,4.79,ZAR,274575
ACC249501,CUS40943,Home Loan,2023-12-31,357240.94,Dormant,6.07,ZAR,230950
ACC593392,CUS40943,Current,2024-03-03,537790.9,Active,4.25,ZAR,225948
ACC781480,CUS94766,Credit Card,2023-06-24,843647.2,Active,8.89,ZAR,205956
ACC716963,CUS94766,Investment,2021-08-06,607352.26,Dormant,10.99,ZAR,258489
ACC983484,CUS94766,Savings,2022-05-11,443751.29,Active,10.43,ZAR,279417
ACC825653,CUS94766,Home Loan,2022-04-17,27324.46,Closed,11.62,ZAR,270953
ACC663633,CUS27116,Home Loan,2020-11-13,665233.75,Dormant,5.38,ZAR,273847
ACC794666,CUS27116,Investment,2020-03-07,243713.81,Dormant,6.36,ZAR,289238
ACC260621,CUS27116,Investment,2021-05-24,64301.91,Dormant,11.94,ZAR,211705
ACC704834,CUS11031,Savings,2020-02-03,453105.97,Active,7.95,ZAR,201956
ACC505800,CUS11031,Credit Card,2020-10-21,582958.81,Active,11.67,ZAR,264924
ACC613896,CUS11031,Savings,2020-12-24,770539.94,Active,6.03,ZAR,296866
ACC696454,CUS11389,Investment,2023-09-13,590881.45,Dormant,9.98,ZAR,246655
ACC345658,CUS11389,Home Loan,2022-04-17,747901.73,Active,7.71,ZAR,205814
ACC980568,CUS11389,Investment,2022-01-14,480517.44,Closed,11.93,ZAR,225692
ACC348282,CUS11389,Home Loan,2020-08-24,98672.81,Closed,7.13,ZAR,237760
ACC192343,CUS17297,Savings,2024-05-09,386171.8,Closed,10.26,ZAR,298014
ACC570234,CUS17297,Credit Card,2021-11-09,181379.45,Active,7.78,ZAR,221152
ACC550943,CUS10151,Savings,2024-10-19,731926.33,Active,6.61,ZAR,259148
ACC849942,CUS82927,Credit Card,2024-03-24,103688.89,Active,7.84,ZAR,276593
ACC354570,CUS82927,Savings,2024-08-21,952512.67,Dormant,9.84,ZAR,278732
ACC727000,CUS82927,Savings,2024-05-05,243755.7,Active,5.1,ZAR,248217
ACC906193,CUS95599,Savings,2021-05-07,318357.82,Active,11.76,ZAR,222561
ACC905845,CUS95599,Savings,2022-05-30,794561.17,Active,6.03,ZAR,208537
ACC654618,CUS17486,Home Loan,2021-03-02,99461.33,Active,5.99,ZAR,288953
ACC337275,CUS86030,Credit Card,2023-06-11,484261.61,Closed,11.81,ZAR,290906
ACC293045,CUS86030,Home Loan,2024-05-31,982996.99,Active,9.76,ZAR,270066
ACC824024,CUS86030,Savings,2023-05-24,682860.14,Dormant,8.72,ZAR,276829
ACC805474,CUS53491,Investment,2023-12-10,369179.53,Active,7.32,ZAR,247802
ACC887871,CUS50838,Savings,2020-05-13,190924.94,Dormant,8.65,ZAR,238192
ACC417856,CUS50838,Current,2023-01-22,454355.84,Active,5.09,ZAR,278710
ACC998602,CUS50838,Home Loan,2021-05-10,711586.83,Active,8.4,ZAR,247541
ACC456507,CUS18967,Investment,2021-07-31,664067.79,Active,4.68,ZAR,239171
ACC311479,CUS18967,Current,2022-08-28,837015.46,Active,7.84,ZAR,211952
ACC687632,CUS18967,Savings,2023-09-07,667752.15,Active,8.58,ZAR,207739
ACC235407,CUS18967,Current,2021-04-03,700451.66,Dormant,7.75,ZAR,247794
ACC747225,CUS75470,Current,2024-05-21,967974.75,Active,9.3,ZAR,237124
ACC927588,CUS46655,Savings,2021-03-03,70506.67,Closed,8.35,ZAR,221025
ACC922339,CUS46655,Current,2021-07-08,983122.85,Active,9.47,ZAR,215004
ACC199671,CUS32778,Savings,2022-01-25,707192.79,Closed,4.41,ZAR,299018
ACC937224,CUS32778,Home Loan,2023-04-09,488490.31,Active,7.25,ZAR,282525
ACC785782,CUS32778,Savings,2021-02-10,271704.36,Active,6.44,ZAR,264898
ACC613515,CUS32778,Investment,2024-01-31,111031.75,Active,4.51,ZAR,229690
ACC942964,CUS81368,Home Loan,2023-07-02,179705.23,Active,9.16,ZAR,283524
ACC379467,CUS71949,Investment,2023-09-30,118675.04,Active,11.39,ZAR,242524
ACC498807,CUS71949,Investment,2021-11-20,140053.4,Active,5.72,ZAR,240623
ACC752538,CUS65393,Current,2022-02-13,5855.39,Active,10.08,ZAR,210038
ACC369719,CUS65393,Current,2020-07-27,583833.64,Active,11.09,ZAR,230396
ACC527128,CUS65393,Credit Card,2022-05-02,889913.49,Dormant,6.38,ZAR,211873
ACC439723,CUS65393,Home Loan,2023-06-25,495947.23,Active,3.62,ZAR,238060
ACC908080,CUS18845,Savings,2023-05-28,129511.74,Active,8.96,ZAR,279070
ACC709004,CUS68328,Credit Card,2021-10-31,344939.43,Closed,9.2,ZAR,227963
ACC340478,CUS84223,Savings,2022-03-23,509431.59,Active,5.85,ZAR,296118
ACC197805,CUS84223,Credit Card,2020-12-29,37261.92,Dormant,4.01,ZAR,230118
ACC582236,CUS84223,Savings,2022-01-12,50521.69,Active,4.62,ZAR,229038
ACC126507,CUS54776,Credit Card,2022-06-01,876413.93,Active,9.23,ZAR,253447
ACC315444,CUS54776,Current,2024-04-08,99310.54,Closed,5.28,ZAR,239883
ACC946381,CUS67619,Current,2020-07-25,753807.22,Dormant,4.55,ZAR,246155
ACC949006,CUS67619,Home Loan,2021-02-02,431773.3,Dormant,8.49,ZAR,270654
ACC782606,CUS67619,Home Loan,2023-01-19,803747.63,Closed,7.11,ZAR,211390
ACC289068,CUS70574,Credit Card,2024-10-24,915695.26,Closed,9.57,ZAR,275598
ACC998762,CUS70574,Credit Card,2024-11-17,783516.08,Active,5.02,ZAR,241083
ACC794733,CUS54844,Investment,2021-02-18,685994.3,Active,11.59,ZAR,204727
ACC113967,CUS54844,Investment,2023-10-24,802384.1,Dormant,11.69,ZAR,228380
ACC811662,CUS54844,Savings,2020-06-11,865178.42,Closed,7.91,ZAR,281561
ACC711132,CUS13408,Savings,2020-09-20,431162.61,Dormant,6.39,ZAR,285406
ACC751187,CUS86626,Home Loan,2021-09-18,34685.22,Closed,3.93,ZAR,284811
ACC965631,CUS86626,Current,2023-09-21,61412.37,Active,9.18,ZAR,203429
ACC891567,CUS86626,Credit Card,2023-11-21,41878.47,Dormant,9.01,ZAR,245476
ACC607644,CUS88158,Current,2020-09-27,260345.22,Closed,7.13,ZAR,292713
ACC592381,CUS73001,Savings,2020-02-29,95449.0,Dormant,10.98,ZAR,257827
ACC855484,CUS73001,Current,2021-10-04,620704.72,Active,5.23,ZAR,296898
ACC698239,CUS73001,Current,2022-08-30,705035.32,Dormant,8.05,ZAR,236063
ACC888808,CUS80227,Savings,2022-08-04,802024.15,Active,6.48,ZAR,238191
ACC485680,CUS95285,Savings,2020-10-25,906562.63,Active,3.92,ZAR,280395
ACC212919,CUS82932,Credit Card,2021-01-25,649813.62,Active,4.59,ZAR,275695
ACC317797,CUS82932,Home Loan,2024-06-14,118802.44,Active,11.11,ZAR,219900
ACC967156,CUS52217,Credit Card,2022-09-22,834951.21,Active,4.52,ZAR,238337
ACC446497,CUS52217,Savings,2021-06-29,803696.35,Dormant,4.54,ZAR,253052
ACC892997,CUS52217,Current,2023-07-18,286509.59,Closed,6.68,ZAR,294115
ACC684900,CUS68665,Investment,2023-01-17,18237.2,Closed,10.01,ZAR,243704
ACC865116,CUS68665,Investment,2020-01-06,576324.11,Dormant,4.31,ZAR,228951
ACC767752,CUS68665,Credit Card,2020-12-29,504336.36,Dormant,7.28,ZAR,263852
ACC579821,CUS25129,Home Loan,2022-01-12,21257.24,Dormant,4.26,ZAR,211085
ACC783609,CUS64272,Current,2021-04-18,245248.52,Active,10.25,ZAR,210118
ACC764100,CUS71858,Home Loan,2022-07-20,288718.74,Active,8.08,ZAR,219630
ACC231406,CUS71858,Credit Card,2022-02-16,194097.22,Active,7.95,ZAR,298556
ACC422494,CUS71858,Home Loan,2021-02-08,651857.52,Dormant,3.63,ZAR,268816
ACC386575,CUS24491,Home Loan,2020-05-11,335950.11,Active,3.59,ZAR,218612
ACC876649,CUS24491,Credit Card,2024-08-06,411748.01,Active,11.12,ZAR,238395
ACC113475,CUS11771,Investment,2020-11-12,469592.42,Dormant,11.4,ZAR,291535
ACC580904,CUS34812,Home Loan,2020-10-24,580616.66,Dormant,7.77,ZAR,254027
ACC780498,CUS34812,Current,2021-07-28,113934.25,Active,5.82,ZAR,265527
ACC457374,CUS34812,Savings,2024-04-15,214987.95,Active,8.55,ZAR,280001
ACC672850,CUS34812,Investment,2022-03-16,838962.59,Active,9.62,ZAR,213028
ACC449657,CUS78599,Home Loan,2022-09-23,521942.71,Active,8.33,ZAR,245704
ACC204887,CUS78822,Credit Card,2023-09-23,929437.52,Active,11.9,ZAR,285812
ACC432600,CUS78822,Investment,2021-05-02,590230.45,Dormant,4.25,ZAR,204230
ACC886274,CUS78822,Home Loan,2020-09-22,240654.17,Dormant,11.22,ZAR,250166
ACC454515,CUS78822,Investment,2024-09-14,635930.09,Dormant,5.15,ZAR,299228
ACC276835,CUS72011,Current,2023-12-12,192939.49,Active,4.13,ZAR,251080
ACC306379,CUS72011,Investment,2021-08-23,44675.14,Closed,11.54,ZAR,246276
ACC815102,CUS57179,Savings,2023-08-13,709207.96,Active,8.32,ZAR,290322
ACC982173,CUS57179,Investment,2024-11-16,588116.38,Dormant,4.58,ZAR,217971
ACC587901,CUS38805,Credit Card,2024-03-31,543764.49,Dormant,3.53,ZAR,227423
ACC457624,CUS38805,Home Loan,2020-04-06,143514.15,Active,7.68,ZAR,231861
ACC820004,CUS38805,Credit Card,2020-08-06,893214.48,Active,10.13,ZAR,276728
ACC241549,CUS49741,Current,2022-02-28,741234.87,Active,9.55,ZAR,277017
ACC869943,CUS92524,Current,2021-11-25,766008.04,Dormant,11.95,ZAR,203478
ACC264538,CUS92524,Savings,2023-01-02,885493.81,Active,11.6,ZAR,246326
ACC401471,CUS92524,Investment,2023-12-10,894330.43,Closed,5.12,ZAR,237122
ACC379452,CUS92524,Current,2024-05-13,147922.48,Active,3.94,ZAR,253510
ACC386820,CUS91563,Current,2022-03-14,447341.16,Active,10.49,ZAR,207101
ACC162249,CUS91563,Home Loan,2022-06-21,123234.0,Active,6.21,ZAR,288737
ACC380984,CUS65632,Current,2021-05-08,962488.6,Dormant,6.55,ZAR,250579
ACC553906,CUS32567,Home Loan,2023-08-09,70000.65,Closed,9.92,ZAR,283671
ACC467681,CUS78412,Savings,2021-03-22,136807.79,Active,11.22,ZAR,225255
ACC906150,CUS16859,Savings,2022-08-04,908755.31,Active,7.74,ZAR,223395
ACC416575,CUS16859,Investment,2023-09-27,543020.45,Closed,11.12,ZAR,203836
ACC273015,CUS16859,Savings,2020-08-09,901158.94,Active,11.01,ZAR,271957
ACC357668,CUS16859,Investment,2024-04-22,333054.15,Active,5.2,ZAR,262559
ACC313576,CUS65820,Investment,2022-06-01,211516.64,Active,4.7,ZAR,222536
ACC822203,CUS65820,Savings,2024-04-20,212623.97,Active,8.24,ZAR,209950
ACC613051,CUS43480,Home Loan,2022-08-27,240328.31,Active,10.37,ZAR,235273
